"EntityName"	"DepartmentSubdivision"	"count"	"medianOT"	"medianTotalPay"
"Santa Clara"	"Public Defender"	275	0	94585.87
"Santa Clara"	"Public Health"	485	0	59158.86
"Santa Clara"	"Registrar Of Voters"	111	441.56	12488.31
"Santa Clara"	"Roads Operations"	264	0	62614.48
"Santa Clara"	"Scc Fire District"	313	10013.44	140975.08
"Santa Clara"	"Sheriff-DOC Contract"	672	12375.02	100595.435
"Santa Clara"	"Sheriff Services"	818	1530.06	97761.405
"Santa Clara"	"Social Services Agency"	2571	128.3	63261.7
"Santa Clara"	"SSA Nutrition Services"	11	0	67239.26
"Santa Clara"	"Supervisorial District 1"	9	0	69535.78
"Santa Clara"	"Supervisorial District 2"	17	0	20085.52
"Santa Clara"	"Supervisorial District 3"	11	0	68629.6
"Santa Clara"	"Supervisorial District 4"	7	0	90568.35
"Santa Clara"	"Supervisorial District 5"	15	0	46348.17
"Santa Clara"	"Tax Collector"	92	0	41059.825
"Santa Clara"	"Valley Health Plan/Mgdcare"	89	0	64864.33
"Santa Clara"	"Valley Medical Center"	6974	634.31	58071.725
"Santa Clara"	"Vector Control District"	42	504.745	59196.8
"Santa Cruz"	"Agricultural Commission"	30	364.5	50914
"Santa Cruz"	"Agricultural Extension Services"	1	0	51303
"Santa Cruz"	"Assessor"	25	1361.5	55619
"Santa Cruz"	"Auditor-Controller"	27	155	57981
"Santa Cruz"	"Board Of Supervisors"	23	0	66239
"Santa Cruz"	"Child Support Services"	63	541	56992
"Santa Cruz"	"County Administrative Office"	18	197	61129.5
"Santa Cruz"	"County Clerk"	40	76.5	3045.5
"Santa Cruz"	"County Counsel"	19	152	138580
"Santa Cruz"	"Custodial Funds"	1	0	5766
"Santa Cruz"	"District Attorney"	92	4629	72251.5
"Santa Cruz"	"Emergency Services"	1	0	104653
"Santa Cruz"	"General Services"	55	955	46085
"Santa Cruz"	"Health Services Agency"	550	706	62092.5
"Santa Cruz"	"Human Services Department"	506	3061	57649
"Santa Cruz"	"Info Services"	58	1285	77627.5
"Santa Cruz"	"Info Services - Radio Shop"	7	475	53678
"Santa Cruz"	"Parks And Recreation"	146	235.5	7115.5
"Santa Cruz"	"Personnel"	36	830.5	58154.5
"Santa Cruz"	"Planning"	63	276	76495
"Santa Cruz"	"Probation"	155	795	58771
"Santa Cruz"	"Public Works"	259	1511	63892
"Santa Cruz"	"Recorder"	11	550.5	48476
"Santa Cruz"	"Redevelopment Agency"	1	0	103653
"Santa Cruz"	"Sheriff - Coroner"	346	7575	85054
"Santa Cruz"	"Treasurer - Tax Collector"	14	2000	52214.5
"Shasta"	"Ag Commissioner/Sealer Of Weigh"	18	0	38421
"Shasta"	"Ag Extension Service"	2	0	32892.5
"Shasta"	"Assessor"	40	0	50119
"Shasta"	"Auditor Controller"	29	0	35599
"Shasta"	"Board Of Supervisors"	5	0	54278
"Shasta"	"Burney Substation"	10	21728	86019
"Shasta"	"CAO-Personnel"	14	0	34956
"Shasta"	"CAO-Purchasing"	2	13	12857
"Shasta"	"CAO-Risk Management"	10	0	43274.5
"Shasta"	"Clerk Of The Board"	3	0	42839
"Shasta"	"Community Action Agency"	3	0	46477
"Shasta"	"County Administrative Office"	7	0	79375
"Shasta"	"County Clerk"	2	342	66697
"Shasta"	"County Counsel"	12	0	95149.5
"Shasta"	"DA-Victim Witness"	10	0	40380
"Shasta"	"Dept. Of Child Support Services"	95	0	33650
"Shasta"	"Detention Annex"	6	6752.5	51819.5
"Shasta"	"District Attorney"	70	0	40133
"Shasta"	"Election Admin & Registration"	41	0	2970
"Shasta"	"Farm Advisor-Joint Lassen"	1	0	17436
"Shasta"	"Fire Protection Administration"	2	6859.5	52148.5
"Shasta"	"Health Services-HHSA"	94	0	39129.5
"Shasta"	"Health Services-MH Combined"	14	0	43295.5
"Shasta"	"Health Services-MHSA"	68	13.5	25546.5
"Shasta"	"Health Services-PH-CCSS"	19	0	40525
"Shasta"	"Housing & Comm Action Program"	8	0	36654
"Shasta"	"Housing Cal Home"	1	0	10152
"Shasta"	"Housing Rehabilitation"	1	0	45080
"Shasta"	"IHSS - Public Authority"	3	0	28123
"Shasta"	"Information Technology"	44	64	47960
"Shasta"	"Intermountain Fair"	19	0	1029
"Shasta"	"Mental Health"	96	7	44527
"Shasta"	"Opportunity Center Clients"	233	0	1983
"Shasta"	"Probation"	96	0	37020.5
"Shasta"	"Probation-Juvenile Hall"	46	2322	34865
"Shasta"	"Public Defender"	34	0	54182
"Shasta"	"Public Health"	170	0	28432.5
"Shasta"	"Public Works-County Serv Area"	11	811	40921
"Shasta"	"Public Works-Facilities Mgmt."	39	0	32487
"Shasta"	"Public Works-Fleet Management"	6	0	42271
"Shasta"	"Public Works-Roads"	121	72	42211
"Shasta"	"Recorder"	10	0	32897
"Shasta"	"Res Mgmt.-Air Quality"	7	0	57310
"Shasta"	"Res Mgmt.-Building Division"	15	0	28268
"Shasta"	"Res Mgmt.-Environmental Health"	16	0	42650.5
"Shasta"	"Res Mgmt.-Planning"	9	0	52521
"Shasta"	"Sheriff"	134	2039	45309.5
"Shasta"	"Sheriff'S Civil Unit"	6	0	30433
"Shasta"	"Sheriff-Boating Safety"	15	904	15207
"Shasta"	"Sheriff-Coroner"	8	3645.5	62535
"Shasta"	"Sheriff-County Jail"	99	7221	46744
"Shasta"	"Sheriff - Animal Shelter"	5	270	25685
"Shasta"	"Social Services-Opp Center"	57	471	24360
"Shasta"	"Social Services & Ben Admin"	531	44	31156
"Shasta"	"Substance Abuse-Perinatal"	14	0	28034.5
"Shasta"	"Treasurer-Tax Collector"	17	0	36882
"Shasta"	"Veterans Service Office"	10	0	16919
"Sierra"	"Assessor"	5	0	41461
"Sierra"	"Assistant Treasurer"	1	0	60821
"Sierra"	"Auditor"	3	0	50319
"Sierra"	"Auditor/Treasurer-Tax Collector"	1	0	110257
"Sierra"	"Board of Supervisors"	5	0	25265
"Sierra"	"Building"	4	0	35474
"Sierra"	"Clerk"	3	0	37284
"Sierra"	"D.A."	1	0	38123
"Sierra"	"District Attorney"	1	0	106841
"Sierra"	"Health Department"	15	0	5095
"Sierra"	"Human Services"	4	0	46165.37
"Sierra"	"IS"	1	0	56706
"Sierra"	"IS Help"	1	0	63187
"Sierra"	"Mental Health"	24	0	4820
"Sierra"	"Parks"	1	0	12011
"Sierra"	"Planning"	4	0	46884
"Sierra"	"Plant Maintenance"	3	0	21999
"Sierra"	"Plant Manager"	1	0	47193
"Sierra"	"Probation"	3	0	58656
"Sierra"	"Public Works"	1	0	57334
"Sierra"	"Road"	6	6.31	39296.31
"Sierra"	"Road Department"	14	20.635	28616.905
"Sierra"	"Sheriff"	20	1955.785	52504.375
"Sierra"	"Social Services"	13	0	41113
"Sierra"	"Solid Waste"	11	0	9431
"Sierra"	"Transportation"	1	0	127630
"Sierra"	"Treasurer"	1	0	32653
"Sierra"	"Victim Witness"	1	0	44006
"Siskiyou"	"Agriculture Commissioner/Sealer"	26	0	14244.5
"Siskiyou"	"Air Pollution Control District"	3	0	51689
"Siskiyou"	"Animal Control"	3	0	33167
"Siskiyou"	"Assessor"	22	0	38459.5
"Siskiyou"	"Auditor-Controller"	16	12	36544
"Siskiyou"	"Automotive Service"	3	26	38478
"Siskiyou"	"Bailiff - Court Services"	1	2329	61933
"Siskiyou"	"Behavioral Health"	64	0	27599
"Siskiyou"	"Behavioral Health - Local MHSA"	22	184.5	44025
"Siskiyou"	"Board Of Supervisors"	6	0	34835.5
"Siskiyou"	"Building Department"	4	0	54176.5
"Siskiyou"	"Clerk"	3	0	68150
"Siskiyou"	"Comm Corrections Performance Incntv"	1	79	40648
"Siskiyou"	"Communications"	3	0	59840
"Siskiyou"	"County Administrator"	5	0	55835
"Siskiyou"	"County Counsel"	7	0	58235
"Siskiyou"	"County Jail"	42	3293.5	52046
"Siskiyou"	"County Library"	5	0	32439
"Siskiyou"	"Courthouse & Grounds"	3	157	38389
"Siskiyou"	"Dept. Of Child Support Services"	25	6	40585
"Siskiyou"	"District Attorney-Public Admin"	26	0	37726.5
"Siskiyou"	"Drug & Alcohol Program"	7	0	12552
"Siskiyou"	"Elections & Registrations"	16	0	408
"Siskiyou"	"Emergency Services"	2	480	40562.5
"Siskiyou"	"Environmental Health"	9	0	64502
"Siskiyou"	"Hammond Ranch Fire"	4	0	3270
"Siskiyou"	"Human Services Administration"	128	0	35182.5
"Siskiyou"	"Inmate Health Program"	6	991	27124
"Siskiyou"	"Juvenile Hall"	27	296	23213
"Siskiyou"	"Local Community Corrections"	11	30	33685
"Siskiyou"	"Natural Resources"	1	0	59743
"Siskiyou"	"Perinatal Substance Abuse"	3	0	9309
"Siskiyou"	"Ph - Personal Health"	17	0	47331
"Siskiyou"	"Planning"	7	0	33921
"Siskiyou"	"Predatory Animal Control"	1	1778	36664
"Siskiyou"	"Probation"	22	124	39968.5
"Siskiyou"	"Public Defender"	8	0	69583.5
"Siskiyou"	"Public Guardian"	2	0	21118
"Siskiyou"	"Public Health Administration"	7	0	41182
"Siskiyou"	"Recorder"	5	0	23589
"Siskiyou"	"Road Construction & Maintenance"	95	408	43126
"Siskiyou"	"Sheriff-Coroner"	76	2471	58599.5
"Siskiyou"	"Siskiyou Co Flood Control & Water"	2	0	20553
"Siskiyou"	"Siskiyou County Museum"	1	0	13866
"Siskiyou"	"Siskiyou Narc Task Force- Asset For"	2	51	19466.5
"Siskiyou"	"Siskiyou Transit And General Expres"	28	168.5	23140
"Siskiyou"	"Solid Waste Disposal"	6	112	36690
"Siskiyou"	"Surveyor"	1	0	28044
"Siskiyou"	"Treasurer-Tax Collector"	7	0	48146
"Siskiyou"	"Tulelake Farm Adviser"	2	0	8374
"Siskiyou"	"Veterans Service Office"	3	110	20239
"Siskiyou"	"Women, Infants & Children"	7	0	19659
"Siskiyou"	"Yreka Farm Adviser"	2	0	13748
"Solano"	"Agriculture Dept."	29	0	49323
"Solano"	"Assr/Recorder Dept."	54	0	57394
"Solano"	"Auditor/Controller Department"	36	170.5	64060.5
"Solano"	"Board of Supervisors"	15	0	59012
"Solano"	"Cooperative Extension-UC"	2	0	44119.5
"Solano"	"County Administrator's Office"	19	0	94579
"Solano"	"County Counsel Dept."	21	0	118779
"Solano"	"Dept. of Child Support Services"	108	0	58201.5
"Solano"	"Dept. of Information Technology"	65	0	75759
"Solano"	"District Attorney Dept"	135	0	66839
"Solano"	"Fouts Springs Youth Facility"	1	0	49518
"Solano"	"General Services"	97	0	52236
"Solano"	"Health & Social Services Dept"	1207	0	54730
"Solano"	"Human Resources Dept."	36	0	52133
"Solano"	"Library Dept"	283	0	8560
"Solano"	"Probation Dept"	214	0	65489.5
"Solano"	"Public Defender Dept"	89	0	78090
"Solano"	"Res Mgmt-Deta Water Act"	1	0	106370
"Solano"	"Res Mgmt-Public Works"	64	0	58731.5
"Solano"	"Resource Management"	70	0	66781
"Solano"	"Sheriff's EMPG Grants"	1	0	25252
"Solano"	"Sheriff's Office Dept."	501	5052	74777
"Solano"	"Treasurer-Tax Collector-Co Clk"	15	1210	50585
"Solano"	"Veterans Services"	5	0	50069
"Sonoma"	"Agricultural-Commissioners Office"	60	0	36593.5
"Sonoma"	"Auditor-Controller"	107	0	60257
"Sonoma"	"Board of Supervisors"	34	0	25463.5
"Sonoma"	"Clerk Recorder Assessor"	130	0	54257
"Sonoma"	"Community Development Commission"	36	0	58937.5
"Sonoma"	"County Administrator's Office"	31	0	45654
"Sonoma"	"County Counsel"	45	0	94633
"Sonoma"	"Cu Cooperative Extension"	8	0	34111.5
"Sonoma"	"Department Of Child Support Services"	99	0	58359
"Sonoma"	"Department Of Health Services"	772	0	51455.5
"Sonoma"	"District Attorneys Office"	136	0	66282.5
"Sonoma"	"Economic Development Board"	27	0	19005
"Sonoma"	"Fire And Emergency Services Department"	61	0	7507
"Sonoma"	"General Services Department"	170	0	49186
"Sonoma"	"Human Resources Department"	74	0	57040
"Sonoma"	"Human Services Department"	969	0	50580
"Sonoma"	"Information Systems Department"	114	0	85476.5
"Sonoma"	"Permit Resource Management Department"	123	0	67861
"Sonoma"	"Probation Department"	353	81	63721
"Sonoma"	"Public Defender's Office"	67	0	85013
"Sonoma"	"Regional Parks Department"	213	377	20080
"Sonoma"	"Retirement"	22	0	61768
"Sonoma"	"Sheriff"	742	9209	91091.5
"Sonoma"	"Transportation and Public Works"	228	1403.5	59798.5
"Sonoma"	"Water Agency"	319	83	69011
"Stanislaus"	"Aging & Veterans Services"	22	0	44231
"Stanislaus"	"Agricultural Commissioner"	51	0	37369
"Stanislaus"	"Alliance WorkNet"	82	0	45401.5
"Stanislaus"	"Animal Services"	28	134.5	39097
"Stanislaus"	"Assessor"	53	0	54634
"Stanislaus"	"Auditor Controller"	36	0	52130.5
"Stanislaus"	"Behavioral Health & Recov Svs"	432	0	45292.5
"Stanislaus"	"Board of Supervisors"	8	0	74542
"Stanislaus"	"Chief Executive Office"	63	0	61412
"Stanislaus"	"Child Support Services"	149	0	42788
"Stanislaus"	"Childrens & Families Com"	4	0	51479
"Stanislaus"	"Clerk/Recorder"	55	0	35714
"Stanislaus"	"Community Services Agency"	916	228.5	42737.5
"Stanislaus"	"Cooperative Extension"	4	0	37091
"Stanislaus"	"County Counsel"	14	0	73408.5
"Stanislaus"	"District Attorney"	128	0	52522
"Stanislaus"	"Environmental Resources"	85	0	53002
"Stanislaus"	"General Services Agency"	50	0	44284
"Stanislaus"	"Health Services Agency"	543	0	34633
"Stanislaus"	"Law Library"	4	0	17173
"Stanislaus"	"Library"	141	0	19281
"Stanislaus"	"Local Agency Formation Comm."	3	0	77867
"Stanislaus"	"Parks & Recreation"	38	0	31722
"Stanislaus"	"Planning & Community Develop"	27	0	63511
"Stanislaus"	"Probation"	239	515	50655
"Stanislaus"	"Public Defender"	37	0	81634
"Stanislaus"	"Public Works"	100	0	52556.5
"Stanislaus"	"Retirement Board"	12	0	55491.5
"Stanislaus"	"Sheriff"	619	4433	57246
"Stanislaus"	"Stanislaus Regional 911"	59	3597	67658
"Stanislaus"	"Strategic Business Technology"	24	0	77787
"Stanislaus"	"Treasurer"	27	0	43491
"Sutter"	"Agricultural Commissioner"	22	0	57811
"Sutter"	"Animal Control"	13	0	17167
"Sutter"	"Assessor"	24	0	47083.5
"Sutter"	"Auditor-Controller"	13	0	42697
"Sutter"	"Bi-County Farm Advisor"	2	0	41553
"Sutter"	"Board Of Supervisors"	6	0	33912.5
"Sutter"	"Boat Patrol Reserves"	1	0	234
"Sutter"	"Building Inspection"	1	0	56821
"Sutter"	"Building Maintenance"	30	41.5	37150.5
"Sutter"	"Child Support Services"	33	0	44788
"Sutter"	"Clerk Of The Board"	3	0	18999
"Sutter"	"Community Memorial Museum"	5	0	961
"Sutter"	"County Administrator"	7	0	87580
"Sutter"	"County Airport"	1	0	2941
"Sutter"	"County Clerk"	1	0	80203
"Sutter"	"County Counsel"	7	0	116073
"Sutter"	"County Jail"	57	6683	56470
"Sutter"	"County Library"	21	0	34372
"Sutter"	"County Service Area F"	17	4118	68051
"Sutter"	"Development Services Admin"	10	0	52790.5
"Sutter"	"District Attorney"	31	0	61424
"Sutter"	"Elections"	10	0	36117
"Sutter"	"Emergency Services"	1	0	85854
"Sutter"	"Engineering Services"	9	0	94509
"Sutter"	"Environmental Health"	7	0	68559
"Sutter"	"Fire Administration Services"	1	0	128961
"Sutter"	"Fleet Management ISF"	5	0	53757
"Sutter"	"General Services Department"	7	0	50203
"Sutter"	"Human Resources"	8	0	60594
"Sutter"	"Human Services Administration"	4	0	64871
"Sutter"	"Information Technology ISF"	17	0	76968
"Sutter"	"Jail Medical"	27	0	21462
"Sutter"	"Jail Reserves"	14	0	876
"Sutter"	"Mash-Mental Health Serv Act"	1	0	18352
"Sutter"	"Mental Health Services"	167	0	40589
"Sutter"	"Mhsa-Mental Health Serv Act"	46	0	58647
"Sutter"	"Net 5 Sheriff"	1	0	44444
"Sutter"	"Off Of Revenue Collection"	4	0	28472.5
"Sutter"	"Patrol Reserves"	25	0	776
"Sutter"	"Planning & Building"	22	0	13266
"Sutter"	"Probation"	52	0	60941
"Sutter"	"Public Defender"	1	0	91926
"Sutter"	"Public Guardian & Conservator"	4	0	23795
"Sutter"	"Recorder"	5	0	40653
"Sutter"	"Road"	24	489.5	43606
"Sutter"	"Sheriff's Court Bailiffs"	6	3324.5	60187
"Sutter"	"Sheriff-Communications"	22	297	52261
"Sutter"	"Sheriff-Coroner"	46	4367.5	70342.5
"Sutter"	"Sheriff Boat Patrol"	3	14556	76787
"Sutter"	"Sheriff Inmate Welfare"	1	2092	53912
"Sutter"	"Sheriff Live Oak Contract"	11	3585	60508
"Sutter"	"Sutter County Health"	56	0	41906.5
"Sutter"	"Treasurer-Tax Collector"	8	0	43063
"Sutter"	"Water Resources"	4	731.5	59923.5
"Sutter"	"Welfare Administration"	184	0	40798
"Sutter"	"Workers' Comp INS-ISF"	2	0	69551.5
"Tehama"	"Agriculture Commissioner"	12	0	53647
"Tehama"	"Agriculture Extension"	2	0	41003.5
"Tehama"	"Air Pollution District"	6	0	34568
"Tehama"	"Assessor"	19	0	39341
"Tehama"	"Auditor Controller"	12	0	41215.5
"Tehama"	"Bailiff"	6	1428	52349
"Tehama"	"Board of Supervisors"	14	0	32752.5
"Tehama"	"Building and Safety"	8	0	32944
"Tehama"	"Camp Tehama"	1	0	7541
"Tehama"	"Child Support Services"	22	0	35309.5
"Tehama"	"Clerk-Recorder"	7	0	35189
"Tehama"	"Clinic Services"	15	0	32549
"Tehama"	"Community Action Agency"	17	0	15079
"Tehama"	"Corning Veteran's Hall"	1	0	8750
"Tehama"	"County Counsel"	10	0	42776.5
"Tehama"	"Day Reporting Center"	13	3680	49848
"Tehama"	"District Attorney"	21	0	56186
"Tehama"	"District Attorney's Early Welfare Fraud"	1	587	58135
"Tehama"	"District Attorney's Welfare Fraud"	2	267	60466
"Tehama"	"District Attorney Victim/Witness"	5	0	33913
"Tehama"	"District Attorney Welfare Fraud"	1	310	74892
"Tehama"	"Division of Animal Services"	11	0	11219
"Tehama"	"Drug & Alcohol"	28	0	29003
"Tehama"	"Elections"	12	0	728
"Tehama"	"Environmental Health"	9	0	56645
"Tehama"	"Facilities Maintenance"	11	0	41096
"Tehama"	"Fire"	5	1531	43668
"Tehama"	"Jail"	44	5050.5	51010
"Tehama"	"Jail Nursing Service"	1	0	29748
"Tehama"	"Juvenile Detention Facility"	37	0	28359
"Tehama"	"Law Library"	2	0	3887
"Tehama"	"Library"	12	0	15044.5
"Tehama"	"Mental Health"	106	0	35409.5
"Tehama"	"Personnel"	4	0	45551.5
"Tehama"	"Planning  Department"	2	0	6155
"Tehama"	"Planning Department"	10	0	4592
"Tehama"	"Probation First Offender"	2	0	35213
"Tehama"	"Probation Office"	36	0	37612.5
"Tehama"	"Public Guardian/Public  Administration"	6	0	34047
"Tehama"	"Public Health"	42	0	34282
"Tehama"	"Purchasing"	1	106	27429
"Tehama"	"Risk Management"	3	0	38146
"Tehama"	"Road Department"	71	113	41527
"Tehama"	"Sheriff"	64	2121	52614.5
"Tehama"	"Sheriff - Coroner"	2	7429	82380.5
"Tehama"	"Sheriff Animal Regulation"	3	1077	36624
"Tehama"	"Sheriff/Court Security"	1	0	49567
"Tehama"	"Social Services Administration"	202	0	34477.5
"Tehama"	"Tax Collector"	2	0	32760.5
"Tehama"	"Tehama County Child & Families Commission"	2	0	48902.5
"Tehama"	"Tehama County In Home Social Services Public Authority"	2	0	26963.5
"Tehama"	"Treasurer"	4	0	63802
"Trinity"	"Administration"	5	0	42028
"Trinity"	"Animal Control"	6	0	4412
"Trinity"	"Auditor"	7	0	38619
"Trinity"	"Beh Health"	1	0	22996
"Trinity"	"Behavioral Health"	33	0	35476
"Trinity"	"Bldg. Dev"	4	0	56821
"Trinity"	"Board of Supervisor"	5	0	25710
"Trinity"	"Child Support"	8	0	41052
"Trinity"	"Clerk/Recorder/Assessor"	6	0	19261.5
"Trinity"	"Cu Davis"	1	0	1806
"Trinity"	"Da"	12	0	42770.5
"Trinity"	"General Services"	8	0	25869
"Trinity"	"Grants"	3	0	8820
"Trinity"	"Health"	9	0	24622
"Trinity"	"Human Services"	58	50	29515
"Trinity"	"It"	3	0	62197
"Trinity"	"Jail"	20	2834.5	34489
"Trinity"	"Library"	4	0	7555.5
"Trinity"	"Planning"	8	0	600
"Trinity"	"Probation"	26	0	43513.5
"Trinity"	"Road"	50	0	34122
"Trinity"	"Sheriff"	27	2070	59612
"Trinity"	"Solid Waste"	30	0	24213
"Trinity"	"Transit"	12	0	6298
"Trinity"	"Treas/Tax"	3	0	26394
"Trinity"	"Veterans"	1	0	16922
"Trinity"	"Welfare"	2	633	13912
"Trinity"	"WIC"	3	0	33497
"Tulare"	"Ag Commissioner/Sealer"	63	1647	48492
"Tulare"	"Assessor Clerk-Recorder"	96	0	42250
"Tulare"	"Auditor-Controller"	66	0	36320.5
"Tulare"	"Board of Supervisors"	7	0	113002
"Tulare"	"Capital Projects"	8	0	50219.5
"Tulare"	"Child Support Services Dept"	200	0	36179.5
"Tulare"	"Cooperative Extension"	8	0	29555.5
"Tulare"	"County Administration Office"	17	0	48341
"Tulare"	"County Counsel"	63	0	49029
"Tulare"	"District Attorney"	212	0	47764
"Tulare"	"Fire Dept"	131	1531	60029
"Tulare"	"General Services"	80	0	30590.5
"Tulare"	"Health and Human Services"	3920	0	36698
"Tulare"	"Human Resources & Development"	29	0	34892
"Tulare"	"Information Technology"	156	0	57450
"Tulare"	"Law Library"	2	0	48562.5
"Tulare"	"Library"	42	0	31927
"Tulare"	"Probation"	425	0	39592
"Tulare"	"Public Defender"	107	0	37520
"Tulare"	"Purchasing"	10	0	25530
"Tulare"	"Resource Management Agency"	320	0	41625
"Tulare"	"Retirement"	9	0	46205
"Tulare"	"Sheriff"	799	2183.5	57901
"Tulare"	"Workforce Investment Board"	18	0	54571
"Tuolumne"	"Administration"	5	0	108862.59
"Tuolumne"	"Agriculture Comm/Weights & Measurement"	4	0	56193.575
"Tuolumne"	"Air Pollution Control"	2	84.895	80150.28
"Tuolumne"	"Ambulance"	4	0	28212.37
"Tuolumne"	"Animal Control"	14	7.8	29198.36
"Tuolumne"	"Archives"	1	0	72020.24
"Tuolumne"	"Assessor - Recorder"	15	0	46597.7
"Tuolumne"	"Auditor - Controller"	16	0	42365.73
"Tuolumne"	"Behavioral Health"	80	0	32651.33
"Tuolumne"	"Board of Supervisors"	8	0	41275.935
"Tuolumne"	"Boat Patrol"	3	5122.67	66980.44
"Tuolumne"	"Columbia Airport"	5	0	40064.79
"Tuolumne"	"Community Resources Agency"	26	0	59822.075
"Tuolumne"	"County Counsel"	5	0	111113.25
"Tuolumne"	"Court Security"	6	927.37	66918.355
"Tuolumne"	"DA Victim Witness"	3	0	40544.02
"Tuolumne"	"DAVW Statutory Rape Prosecute"	1	0	63107.71
"Tuolumne"	"District Attorney"	17	0	51328.82
"Tuolumne"	"Elections"	1	0	27527.39
"Tuolumne"	"Facilities Management"	22	48.505	34177.68
"Tuolumne"	"Fire"	23	0	1670.67
"Tuolumne"	"Fleet Services"	8	670.99	46286.935
"Tuolumne"	"Health"	36	0	22155.97
"Tuolumne"	"Health- Van"	3	0	7134.7
"Tuolumne"	"Human Resources - Risk Mgmt."	5	0	57258.8
"Tuolumne"	"Information  Technology"	15	44.59	66714.72
"Tuolumne"	"Jail"	47	4853.79	60470.88
"Tuolumne"	"Library"	22	0	12081.14
"Tuolumne"	"Probation"	55	0	39198.26
"Tuolumne"	"Public Defender"	8	0	60126.035
"Tuolumne"	"Public Power Agency"	1	0	28583.84
"Tuolumne"	"Public Works - Road Fund"	31	951.93	43834.13
"Tuolumne"	"Public Works Administration"	12	0	59556.055
"Tuolumne"	"Public Works Spec Dist Admin"	1	0	44964.43
"Tuolumne"	"Purchasing"	2	0	37874.24
"Tuolumne"	"Radio/Communications"	1	2018.58	43525.14
"Tuolumne"	"Recreation"	69	0	1919.34
"Tuolumne"	"Revenue Recovery"	8	0	32330.14
"Tuolumne"	"Sheriff - Communications"	14	6594.18	62032.385
"Tuolumne"	"Sheriff - Coroner"	74	4647.38	73533.98
"Tuolumne"	"Social Services"	145	0	35525.45
"Tuolumne"	"Solid Waste"	3	0	53597.71
"Tuolumne"	"Standard Park"	15	0	3051.94
"Tuolumne"	"Tobacco Control Program"	2	0	42502.995
"Tuolumne"	"Treasurer - Tax Collector"	6	12.2	38702.75
"Tuolumne"	"Tuolumne Narcotics Team"	3	14048.36	92989.35
"Tuolumne"	"Veterans Services"	4	0	18695.615
"Tuolumne"	"Women Infants & Children(WIC)"	14	0	8444.54
"Tuolumne"	"Youth Centers"	10	0	5338.285
"Ventura"	"Agricultural Commissioner"	71	5	27333
"Ventura"	"Animal Services"	72	1009	34881
"Ventura"	"Area Agency on Aging"	28	0	42837.5
"Ventura"	"Assessor"	135	0	52092
"Ventura"	"Auditor-Controller"	76	0	51754
"Ventura"	"Board of Supervisors"	29	0	73321
"Ventura"	"County Clerk-Recorder"	68	150	42681.5
"Ventura"	"County Counsel"	38	0	107204
"Ventura"	"County Executive Office"	109	0	71109
"Ventura"	"Department of Airports"	32	184.5	45062
"Ventura"	"District Attorney"	278	0	72345.5
